/usr/lib/x86_64-linux-gnu/gconv/GREEK7.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/GREEK-CCITT.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/HP-GREEK8.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/HP-ROMAN8.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/HP-ROMAN9.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/HP-THAI8.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/HP-TURKISH8.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/IBM037.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/IBM038.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/IBM1004.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/IBM1008_420.so, 9, 10
/usr/lib/x86_64-linux-gnu/gconv/IBM1008.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/IBM1025.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/IBM1026.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/IBM1046.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/IBM1047.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/IBM1097.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/IBM1112.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/IBM1122.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/IBM1123.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/IBM1124.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/IBM1129.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/IBM1130.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/IBM1132.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/IBM1133.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/IBM1137.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/IBM1140.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/IBM1141.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/IBM1142.so, 10, 11
/usr/lib/x86_64-linux-gnu/gconv/IBM1143.so, 10, 11
